Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
u7137,4.79186,13.2758,-51.9836,-16.9733,-3.21893,-25.9427,8.18218,-6.6277
u7138,152.136,151.258,39.8472,-4.90366,-13.0824,31.3316,25.7943,-0.70911
u7139,10.5639,-44.4064,-10.7554,13.0905,9.84249,4.96802,-1.24898,-7.83632
u714,-127.287,-24.0582,-0.641084,-2.85235,-5.8827,-0.658588,-4.30951,6.40195
u7140,57.6998,-28.2056,8.05016,3.22627,-8.03201,2.35751,0.910593,0.67712
u7141,17.566,81.2903,-0.376401,33.5044,-9.51342,-53.6242,14.0703,7.65807
u7142,-44.9988,46.2363,46.4698,-4.96904,11.9279,10.5004,-6.31519,0.648141
u7143,-8.4624,-31.9916,7.34217,6.18156,-0.718774,5.80183,0.0558775,-1.63429
u7144,-2.2566,-45.732,-11.7479,-3.27348,0.17536,-5.03432,-4.27377,3.76853
u7145,45.3225,157.803,-110.649,-29.1936,-31.2373,6.77458,68.9969,19.4813
u7146,62.0988,82.6945,-66.5508,-4.45315,38.1817,15.2326,19.1088,-7.82156
u7147,-25.6553,-14.6071,2.74365,9.73104,11.3621,7.6229,-11.7537,0.461591
u7148,-47.9562,-28.339,3.35659,-1.26372,-6.77153,-0.67254,0.46796,-1.30753
u7149,-69.5695,-18.0725,1.12966,-4.25772,-6.40296,1.0512,-2.95319,1.24455
u715,57.3899,17.7553,29.3189,4.47193,-9.07913,7.58097,15.4433,-5.9427
u7150,125.882,-5.02372,-40.0364,27.0089,-14.0141,-14.2317,5.55642,-4.0128
u7151,99.5819,-11.7458,29.9545,-10.2453,0.778331,9.91812,-4.97475,-7.72397
u7152,43.4236,3.99486,7.24804,24.29,-4.25823,28.6644,9.94573,-7.92368
u7153,36.2623,80.4146,79.8545,1.49758,-20.4004,1.06442,-15.5352,-9.98291
u7154,80.0571,-46.8456,-6.78066,3.17303,2.59223,4.26163,-2.80515,11.2264
u7155,115.358,-26.2144,14.5941,2.2216,-7.09325,7.42423,0.406376,-3.67237
u7156,29.4679,-29.6538,-0.90415,4.93226,-3.19803,8.98982,-4.27185,-11.7517
u7157,-14.744,22.2517,-28.0939,40.1113,5.75223,1.9899,-0.0432229,-10.4802
u7158,-122.8,-1.26695,11.9332,0.529388,9.61689,0.512735,-2.23871,2.53341
u7159,29.906,-24.5343,12.4996,-3.66155,-4.33558,4.08319,-3.0885,-0.115576
u716,25.1089,80.8244,-33.4786,-19.583,18.1199,78.2331,-10.2857,7.38128
u7160,26.8813,-6.58589,24.2948,10.5186,11.1482,6.17727,-10.9237,8.04747
u7161,66.9375,-18.0328,5.38823,4.68449,0.767485,10.09,7.24471,10.0242
u7162,70.6997,59.9261,-67.9737,-91.9506,25.2989,19.4846,-4.72319,7.33558
u7163,-5.18905,-32.7567,2.757,2.95327,-7.79579,0.733698,0.995693,1.72008
u7164,27.26,-32.25,10.3415,-3.9064,8.67656,-8.81161,-4.11715,-4.64888
u7165,74.9897,67.8874,79.5864,-7.22577,-9.23682,9.68067,-17.8834,-9.9355
u7166,15.0738,2.03553,17.7415,5.55886,-5.97223,-31.6011,8.33124,-6.44373
u7167,-31.5634,112.48,-89.6022,77.2214,9.72917,-66.886,-40.1883,3.65586
u7168,-1.15048,10.4073,30.8688,-4.71915,-6.39359,0.644863,1.0662,5.60298
u7169,10.6144,1.74621,18.7617,3.22772,-4.91998,12.976,6.3812,-4.73211
u717,-19.2846,-35.5076,-20.459,16.1673,22.649,-9.91379,1.59037,-3.08082
u7170,120.531,48.7532,-46.9379,20.1858,-0.0435802,-42.1559,18.9102,3.5468
u7171,-47.1397,-4.33121,19.8788,0.659158,-13.6651,6.24172,5.91997,0.393021
u7172,-74.0156,-24.2307,7.49683,2.56793,-8.08857,3.10496,3.46993,-0.302169
u7173,57.4073,62.4765,-35.3344,-48.1925,-49.2438,45.8261,7.5463,16.7161
u7174,5.59981,-34.2516,3.09729,5.72414,11.8029,4.80198,-14.91,4.4795
u7175,-17.715,13.598,39.4375,-1.85934,-0.20679,6.4701,-2.27503,-2.66134
u7176,-18.4743,-37.3768,-3.2508,6.00398,5.28756,1.75203,2.60239,3.73281
u7177,75.5325,5.04971,37.1144,3.63917,4.6654,-3.4542,0.259587,8.42065
u7178,2.50739,-7.85502,7.12484,-13.3392,1.64006,15.8203,6.52291,-20.2299
u7179,-77.9246,-17.7277,-5.04294,-17.5616,13.6123,-3.96041,1.59277,6.246
u718,102.722,-51.7391,-3.35363,9.3366,-5.9436,5.54108,-7.66895,-0.198142
u7180,1.0045,-42.9249,-7.09338,3.09708,8.39886,2.15629,1.99087,1.56421
u7181,63.5328,-45.6001,-5.88372,8.32457,-12.5406,1.44403,0.372864,8.50177
u7182,-71.5576,-38.2026,-4.48052,-7.02194,2.73271,-1.36492,3.17211,-0.955332
u7183,16.6396,-51.986,-4.19532,2.27254,-1.58076,-0.422285,1.36354,0.294714
u7184,-155.773,-1.31706,8.30477,-7.52134,-2.62605,-5.90429,0.0925514,-8.97055
u7185,53.1289,-27.5242,9.33352,6.1885,-10.1163,7.68125,-4.73896,7.19019
u7186,-74.5742,10.4951,-46.379,19.8451,1.09437,-5.51301,8.28868,-5.39188
u7187,-61.1462,-30.91,-7.23944,-0.33952,-13.7774,6.08258,-1.40085,5.56401
u7188,-25.8688,-19.5718,4.3185,0.892602,3.31799,3.03921,2.78361,-1.09414
u7189,-33.3662,-3.71621,17.387,-2.80741,-6.25097,0.118813,3.76255,2.89294
u719,-73.3167,-35.3843,-2.37623,-6.65335,-2.40339,-6.80243,-2.49283,-4.49183
u7190,103.345,93.2581,31.1006,50.6559,-13.2983,-12.5534,9.07941,-14.0176
u7191,-17.1037,-41.2117,-0.225848,-1.19213,-0.370645,-1.42217,-6.50565,0.5757
u7192,21.1154,-3.6294,27.9391,10.7284,-4.53988,8.60111,2.61634,2.09457
u7193,0.779821,56.6892,7.75161,3.34064,1.88301,10.1652,10.331,21.6014
u7194,102.292,92.3937,-30.061,-28.1814,7.63732,94.9225,-10.7311,0.998061
u7195,-38.0312,-21.5968,-0.811385,-2.54152,-8.07272,3.4658,0.710904,3.35307
u7196,-70.3855,178.898,-64.4774,38.3675,-10.3033,-64.2555,-49.5242,9.03567
u7197,-110.901,-36.568,-3.20664,-5.81642,-1.78337,0.665577,3.9561,1.04204
u7198,90.5167,-35.0746,8.0823,8.76165,-8.50048,8.1531,-7.11369,2.17552
u7199,-86.7854,2.82477,19.748,6.19401,-6.54128,3.03364,-6.22994,-1.33869
u72,65.4525,-36.7058,-0.424986,7.8761,12.1582,-4.58157,8.04698,12.1604
u720,-166.559,55.0486,-7.50526,-2.18885,-6.83632,-21.7896,-10.4661,-0.922313
u7200,-43.2169,34.9568,27.8759,36.5898,-25.74,5.4114,9.93075,6.54337
u7201,24.8973,-20.3369,-9.76365,0.213035,-32.1557,12.4371,14.9132,-2.16952
u7202,-131.034,-28.2786,-6.69362,0.743999,0.122871,-0.293753,-6.2666,-1.04066
u7203,34.5882,58.3503,-14.1899,-18.146,-17.042,4.95327,65.2953,23.2394
u7204,20.2182,-52.3327,-8.06254,0.344668,-3.88884,4.61385,0.343078,-1.60629
u7205,13.2585,88.1509,-1.90592,9.3149,-15.6441,-26.6456,-15.0363,14.0951
u7206,101.458,-6.70018,23.4347,6.16775,-4.68123,12.0932,0.685719,7.87568
u7207,-111.095,13.8151,20.4991,-35.252,-31.5718,-19.3713,6.16137,-10.2045
u7208,-89.3951,-18.0915,6.555,-6.25671,-3.71154,4.64222,-2.03144,-3.40177
u7209,-95.2358,-24.3143,-1.68749,6.6017,-6.19008,10.837,3.58033,5.53601
u721,-41.2594,-39.4037,-0.845577,-5.12294,2.54478,0.236178,1.25271,-0.880879
u7210,-27.7549,-30.1699,-8.88457,3.87013,-10.1114,-6.03342,-2.30905,-4.05043
u7211,-113.352,-21.0382,4.13237,-0.296702,-1.83803,4.0977,2.78229,-1.00562
u7212,-14.6057,19.4128,12.7449,14.8454,-16.6525,0.368739,-8.80176,7.73795
u7213,39.6299,26.0032,11.7748,-13.0269,3.27868,15.9081,-16.288,33.8673
u7214,53.6943,-36.7659,4.3763,-2.54702,-8.16096,-11.5701,0.729386,-7.85957
u7215,-12.006,-13.5594,2.4999,10.4452,3.72492,18.4619,4.39604,-3.44126
u7216,32.0082,-10.283,18.2244,8.98043,-2.01781,9.74428,0.25107,0.6275
u7217,26.5824,34.1248,-37.6327,-14.2608,19.2957,19.8233,-33.5128,7.82759
u7218,13.2211,104.552,-55.3482,-36.4575,43.5404,19.9077,14.819,-4.61172
u7219,-7.34618,-29.5317,-1.72734,5.81617,-4.5489,12.996,0.387646,1.61114
u722,50.9685,2.34977,25.7818,-4.30139,10.0869,6.14393,7.08429,-0.32334
u7220,11.9925,124.744,48.5139,5.44236,21.5897,15.2307,4.86348,7.63412
u7221,-35.2864,119.406,60.543,-17.4916,-6.48813,19.1059,5.58506,27.3741
u7222,-217.825,-7.2304,6.06233,-6.03024,6.11136,5.44713,1.42597,-5.74847
u7223,-32.0707,-27.8899,7.77508,0.70577,-7.1641,6.39156,-1.91449,5.15255
u7224,-4.80493,124.633,-96.5407,-6.49782,13.8043,-4.49013,-42.2486,28.3477
u7225,-76.0778,6.56723,-13.1299,-26.5614,16.5279,-12.0003,-14.8801,-8.11186
u7226,-105.313,-2.71444,12.381,2.59038,-6.01615,0.788083,12.1444,3.96998
u7227,-79.0692,54.9068,-72.3937,50.7579,-29.77,-23.6902,-22.0686,-12.5638
u7228,-78.2051,30.6993,3.04991,4.13386,5.95765,17.494,-7.99782,12.7017
u7229,61.9662,-1.0035,31.2982,10.0785,2.56259,10.3258,-5.4042,4.5837
u723,-49.3206,-34.6912,-5.21302,4.58401,-0.734401,0.363931,-0.200357,5.02079
u7230,-33.2907,-27.8716,1.99795,7.13568,-1.20655,-2.21282,-0.503719,-2.46309
u7231,184.173,-28.7358,12.5564,2.01796,2.42913,-6.66671,1.9207,11.0386
u7232,-135.034,100.445,-1.93692,5.46954,-42.9211,-1.84351,-14.9646,-1.55802
u7233,-43.1895,-32.6715,0.533153,3.51196,-1.57687,-1.29991,-3.98859,4.52965
u7234,-22.482,-38.7429,-3.94308,-0.132875,1.13789,4.04415,4.4654,2.39743
u7235,11.2554,-13.614,-22.79,-14.3558,-2.90102,-0.764783,1.68344,-5.32332
u7236,-170.867,32.46,6.92032,-14.4372,-5.21938,-6.58562,-4.72738,-4.08569
u7237,-122.421,-31.0892,-1.24657,5.90394,3.88941,0.635305,3.44245,2.18716
u7238,-69.481,51.9865,21.3778,25.4201,31.2961,24.242,-19.2749,-3.74226
u7239,9.18527,-36.5145,-2.39697,8.95605,-8.23229,10.7415,9.8929,-10.0375
u724,-30.5814,-11.1819,3.55306,9.1871,-1.72338,6.00681,6.45737,-1.14136
u7240,-37.549,-39.8127,-8.64632,3.51261,-8.82433,8.63185,-0.96278,4.21939
u7241,-197.672,89.1734,36.8624,11.9342,21.1395,-19.8088,27.7434,22.6732
u7242,69.7884,-34.3092,2.25047,0.571143,-6.54662,7.33393,-2.62095,-2.83215
u7243,35.0787,-17.6787,10.3553,-2.29391,-13.5658,-2.95434,-3.23618,4.73667
u7244,91.1837,-14.9237,20.0837,7.6076,0.0378039,10.5215,0.173371,-4.42056
u7245,28.0774,68.2294,-24.8696,-21.404,19.0827,24.8081,-12.7142,9.12552
u7246,11.0469,-36.156,1.95115,1.97778,-10.7971,6.03252,0.00807999,4.5427
u7247,27.8214,0.866171,9.93144,-10.411,16.6472,17.2536,-7.69579,4.07879
u7248,1.95161,2.54084,-21.6746,-15.4019,-0.0970468,32.3387,-9.26044,10.6025
u7249,-79.3783,27.757,24.0119,-12.0279,10.9034,2.21006,-32.7571,-26.0452
u725,1.25349,-44.1986,-16.7889,-2.76849,-3.20015,8.1783,3.20225,2.02117
u7250,39.0998,-10.7117,25.8746,5.71446,3.57643,1.80782,-2.93127,4.71096
u7251,12.4833,-36.6302,-6.58665,8.40312,3.7732,-0.439618,5.13115,3.1414
u7252,-19.0851,-30.2169,-6.28502,-6.53855,-0.0085534,-2.17047,1.95689,11.4951
u7253,-106.918,-32.105,-4.44117,-4.57719,2.41269,1.50414,-2.26211,3.26027
u7254,-37.8658,17.1397,33.9553,15.4712,17.0983,-0.226081,-10.445,13.2264
u7255,-40.9454,-28.1119,3.36805,-3.76887,-1.50343,4.72823,-6.28765,7.66706
u7256,37.3556,-15.6917,4.5307,-5.8874,9.69051,5.75764,0.721945,5.22628
u7257,19.7082,45.6734,4.8066,0.14429,16.4257,3.25276,-8.77058,25.7293
u7258,-38.8671,7.21224,25.7972,-14.5905,3.39879,-8.13766,2.32869,8.78107
u7259,29.2898,-39.4669,6.30107,3.93881,-1.51678,-0.581847,-1.62294,-3.5779
u726,85.2147,-9.81523,-7.4585,0.765033,33.9738,-6.05249,2.36012,9.48588
u7260,55.3831,-25.3468,-2.93796,6.17507,-3.10202,20.9056,-9.89347,-11.5216
u7261,49.1021,-23.1359,-0.916945,-9.62313,-12.3511,12.3714,-8.12845,7.53366
u7262,-107.318,-12.797,4.20854,-6.01214,-1.30174,7.79828,6.40997,-3.03492
u7263,16.7812,-41.6908,-0.319517,8.01806,3.31275,0.216079,0.046064,0.101917
u7264,-37.6272,-37.2316,-5.21089,0.302897,-3.47345,3.03317,-5.52273,2.46071
u7265,76.044,-37.0997,4.23183,9.83317,6.7683,8.89255,-3.117,3.01595
u7266,-8.52628,-19.1243,-0.48765,22.7533,8.6369,4.72637,-5.58434,11.5734
u7267,99.8117,23.0172,-29.5856,-24.7124,-57.2306,-0.708357,-34.5921,10.2945
u7268,-220.728,-12.2616,2.61368,-4.15087,2.50895,-0.260779,2.11212,3.39531
u7269,-11.1814,-32.8706,-4.49208,2.08543,-2.00629,3.65248,-6.10134,6.37191
u727,-56.0565,-28.8921,-5.57154,10.5237,-12.5003,12.343,7.96153,-5.35597
u7270,41.3898,-7.65176,-7.72317,4.30379,2.00778,3.99851,9.63243,-3.15255
u7271,-0.599864,-16.1206,-0.289261,4.36443,-7.61674,-2.77356,-0.0760522,-3.31791
u7272,108.381,152.287,29.5899,-0.529807,9.34204,-0.935737,-21.6879,13.6997
u7273,-41.207,-1.62413,12.4422,12.486,-0.626457,0.487702,2.17627,2.07597
u7274,26.7872,-34.5623,6.84522,-1.27293,-1.83988,6.16135,-0.408852,-0.169254
u7275,14.6605,-25.3828,3.12275,5.48112,-4.4342,8.08089,-6.40907,-0.102496
u7276,16.8384,-53.5351,-5.95811,5.78185,2.47654,2.30683,0.526533,-0.105764
u7277,-5.51101,-13.7767,17.3761,9.14534,-9.59882,1.66186,2.00767,-7.04973
u7278,-34.2462,-2.15672,-23.3948,0.144195,41.3279,-37.9582,12.2466,8.10322
u7279,36.279,24.1048,-28.0414,25.7006,-24.8123,-36.1131,-5.36258,0.782385
u728,63.2151,60.0427,49.8912,-0.904385,14.3899,1.25553,9.67842,2.65982
u7280,31.1956,138.577,26.5263,6.56362,-14.4961,31.4403,81.2974,31.2002
u7281,-87.2767,109.784,29.3983,79.6315,-8.52504,-17.18,52.2007,41.4417
u7282,-54.5104,-26.2826,0.64462,-0.105449,-1.60748,7.4082,-4.66568,3.19401
u7283,134.892,96.961,66.7902,12.9419,11.6693,14.7904,12.2841,4.59546
u7284,66.6117,-44.8317,4.02859,3.08995,-2.27309,-2.8438,1.27906,13.238
u7285,-34.9549,-36.4212,-8.10784,4.11655,8.53536,3.77774,0.405875,3.59925
u7286,-1.68993,-32.6959,-1.85075,10.5337,-1.78226,10.9793,-1.54475,1.3618
u7287,41.9696,-44.4149,1.38284,3.01276,-0.044481,0.496787,-0.171936,-2.60617
u7288,-33.9541,-26.5343,8.06535,2.7134,1.38647,-0.501191,-5.72535,11.0642
u7289,7.81676,-39.1894,-0.0848411,-3.38244,-1.09805,-2.71754,-3.56168,11.421
u729,-6.20514,7.325,27.4932,6.55263,-9.16086,5.58072,7.96855,4.5986
u7290,-8.05431,-5.96875,0.115118,-11.2506,-18.3176,-8.31643,-6.31978,-2.77382
u7291,18.6514,-34.2348,-4.2238,4.66177,-4.26478,5.24664,2.89434,-2.14354
u7292,-43.7776,36.3542,22.7028,-13.2276,22.4915,17.7744,-0.0401421,1.83474
u7293,120.097,82.3951,-82.0043,15.0732,-11.8956,-12.493,9.39369,-10.3675
u7294,130.729,-42.8533,2.30641,3.62169,-6.32647,7.58547,-7.72894,9.90183
u7295,-28.6896,2.83108,11.1014,3.37175,-13.0449,-8.74856,-4.01962,5.9132
u7296,124.891,51.2904,-40.0329,-43.0031,-2.11313,19.0965,10.8758,-0.31656
u7297,55.925,-11.9225,33.524,3.07841,-4.06397,-4.73113,-6.11145,10.3364
u7298,0.619368,6.48898,-5.37956,-10.9142,1.66189,-9.72596,-5.37226,-11.0716
u7299,-94.2305,-27.6646,0.197314,-1.49256,-3.48549,-2.64943,3.86657,-0.593655
u73,18.8269,-19.6582,5.2527,-4.82916,2.00294,2.70578,-9.21099,0.45478
u730,-34.2241,2.28232,16.1676,3.68885,12.1086,-3.79315,4.38732,4.02065
u7300,44.647,-32.6475,4.02019,2.65687,1.25758,7.59635,-4.0891,0.630187
u7301,-71.7779,40.784,-15.2651,16.9425,24.5206,31.8272,17.7784,-13.2522
u7302,24.7633,-1.79832,24.5534,21.2873,12.5488,-8.12199,13.1707,18.9539
u7303,76.373,-36.8143,-2.58994,-0.975821,-11.5997,1.49097,0.0314708,10.1949
u7304,-83.2926,-20.3023,8.82196,0.357018,-6.8384,3.49781,-1.34192,7.18498
u7305,182.932,-4.74633,7.31295,10.6559,-9.6787,-31.7915,-9.07207,0.117964
u7306,-13.882,110.335,-71.6412,-46.6696,36.8119,42.6111,17.8971,15.0431
u7307,-45.6354,-25.0106,-3.17186,-7.3013,2.3829,-4.59152,3.36645,2.27209
u7308,78.8278,-51.4534,-3.75183,-0.808986,1.62265,2.08089,-2.28499,4.65197
u7309,-116.875,-10.742,-11.1477,-17.2672,-2.79571,12.5396,1.09956,7.15361
u731,48.0998,-42.376,-15.7724,13.4615,3.09739,-10.2933,-1.21939,3.76526
u7310,-10.8426,-15.962,1.08898,3.89697,-9.77077,15.17,14.132,-8.50571
u7311,-15.7337,-32.5351,-0.293909,0.134296,4.38866,2.31092,-1.40115,2.12989
u7312,24.0059,49.4815,-30.7282,-20.6228,37.1831,10.9623,12.6048,-3.12331
u7313,164.742,1.96802,-13.918,46.2831,-21.701,-27.0366,-7.29455,-20.9645
u7314,37.1117,-50.7034,-12.2884,-1.24835,-4.50974,8.21243,-4.65973,1.78155
u7315,-257.085,31.9718,-2.741,-0.208994,-15.6178,7.39398,-6.38487,-19.8233
u7316,-71.2862,11.9297,16.0877,-0.317168,-13.6538,-14.4744,0.0197263,8.06731
u7317,46.0788,79.26,-96.6355,60.4841,26.9821,85.0781,-77.1704,-49.9705
u7318,-25.4247,-29.8273,3.26633,-1.07625,-6.72379,5.94067,1.44211,-2.91892
u7319,-66.5854,-17.5819,-41.5508,-4.87991,11.3201,-7.11093,4.55607,-11.609
u732,-133.492,-15.8453,3.26112,-4.31687,-11.2698,-4.21709,1.85717,-2.2954
u7320,17.6644,-50.3645,-1.9224,-3.35349,-1.32524,0.138751,0.402265,0.943672
u7321,-1.08384,-9.23281,18.3414,1.23727,-12.101,6.3938,0.342775,3.52237
u7322,-17.9943,-19.3113,3.18448,3.35556,5.06545,9.07223,10.526,-10.0925
u7323,77.5111,40.8579,32.1769,-5.47615,9.94804,20.8102,23.2664,-7.89662
u7324,29.2203,28.4452,42.109,1.49086,9.95374,6.65298,5.56399,-4.44094
u7325,10.881,-31.9792,6.93565,-2.75171,-2.48284,7.99064,0.928823,-1.8872
u7326,-25.6074,-29.6238,-7.25712,8.59552,5.87169,7.29687,-4.43977,9.33866
u7327,63.6271,9.89412,24.1202,3.73587,10.5836,17.6948,4.21228,0.203617
u7328,9.12005,-23.2786,6.29574,6.82838,-4.8083,-2.07709,-0.719127,1.10794
u7329,88.983,-23.2493,5.8928,0.49666,3.90835,4.56398,-1.20465,4.50571
u733,213.219,96.0198,53.4972,58.1855,14.6318,-45.6783,-26.8505,47.1125
u7330,-72.0113,13.6847,19.458,0.774033,5.57197,8.35681,4.03108,5.65145
u7331,22.3734,9.55313,28.798,-0.535981,-2.59216,-6.33632,6.24105,3.522
u7332,27.8979,-37.342,1.53854,13.333,-1.29573,-1.73839,-3.933,3.50105
u7333,24.7322,-9.78739,6.69153,-0.146101,0.1644,-12.174,3.26395,6.4622
u7334,31.5283,-32.4829,1.76746,-0.215248,-12.4057,5.47572,-3.96028,6.60963
u7335,-11.8557,-8.70012,-2.70871,-10.1342,-33.6655,16.5437,-5.67826,14.3679
u7336,-33.0934,-24.3417,6.71147,5.51579,1.55415,-5.79282,1.91253,7.61197
u7337,5.3538,-35.059,-1.33028,-2.2809,-4.40596,6.16294,0.603456,1.79232
u7338,71.6825,-36.5405,-1.14789,-2.32474,-3.99886,10.5026,-0.716759,8.57496
u7339,65.3848,-51.8128,-11.38,-1.51781,-3.70849,1.49371,-2.00502,-2.45846
u734,-78.8216,-30.7869,-6.4286,-15.5518,-2.39936,0.967169,-2.42568,2.08765
u7340,169.909,-36.9199,10.2344,-19.4999,17.482,-8.63434,-10.9841,3.68077
u7341,30.0797,-34.4546,2.9445,6.09594,-4.83932,5.38006,1.235,6.72666
u7342,-23.5138,-25.3076,3.5362,-3.11179,-0.647438,14.2761,1.2034,-3.1788
u7343,29.4327,-42.6138,-3.38833,3.44912,-4.02349,4.10848,2.04978,6.28219
u7344,-37.7503,26.192,17.9554,-0.500815,9.16257,-11.3957,10.2239,1.61656
u7345,-20.321,16.5633,-4.08377,10.6875,-11.419,-16.7028,-3.90122,-16.9834
u7346,16.7465,-51.8458,-14.6785,1.39019,-6.65444,2.71531,-2.45194,6.86284
u7347,-104.261,22.4597,34.1701,-11.5025,-14.6982,-9.51998,-14.0928,-0.198126
u7348,15.7131,-11.4199,11.4047,-0.522893,-7.19621,0.327962,6.42873,6.64925
u7349,38.6446,14.1122,35.1501,-8.23491,-4.01494,-13.5713,4.24376,-2.24002
u735,10.6971,6.52437,-50.0968,-12.7621,-35.4895,21.8919,-0.527106,6.95592
u7350,30.0246,-31.1065,4.70003,-4.72406,-1.06779,-4.60118,-5.35083,3.10063
u7351,139.105,-68.6646,-10.703,1.35874,-2.92605,0.36707,-5.38517,12.0536
u7352,-13.2763,-15.0615,0.557129,1.10437,-17.5707,10.5475,-3.52583,9.40201
u7353,-53.1664,-9.22099,16.2223,-3.12293,-11.6089,-1.67804,1.88488,-1.20512
u7354,141.597,7.29277,-79.2365,-40.755,4.01593,-1.64824,-10.6418,5.95958
u7355,-6.49031,-30.8345,1.33922,2.57029,-4.3351,-0.934747,3.2336,4.62468
u7356,-16.986,-26.3965,-3.26003,4.9123,5.88605,17.5708,-6.83615,-12.8411
u7357,54.2251,-18.5257,12.0983,3.34287,-8.07856,8.17255,3.99471,-2.54406
u7358,-90.3065,10.4822,19.7074,-0.164474,6.58022,-4.09164,11.6146,-9.92628
u7359,-106.164,79.4563,12.9632,8.20556,2.79999,-63.9269,-15.0526,-3.87897
u736,73.6106,-43.1559,-0.594436,3.09026,-7.94014,5.01939,0.559649,1.51507
u7360,152.674,-32.7453,7.02645,10.4608,-9.51915,-5.98522,5.22374,3.61988
u7361,44.3932,97.2376,55.1038,5.39907,7.68201,6.28959,3.11311,-5.12285
u7362,0.121578,-12.4842,12.2599,10.1226,-13.3545,2.24709,-7.45335,-1.37275
u7363,28.4092,-25.1141,-9.57923,-35.5104,7.59656,-15.8016,-15.6461,-1.77997
u7364,-89.3483,76.2367,-13.4172,41.3388,-8.67202,-28.0872,-36.3303,15.8471
u7365,132.879,48.341,30.2562,27.3321,20.5577,4.30738,24.5355,3.51778
u7366,-30.4123,-40.7174,-16.8758,3.80561,-3.28413,7.40343,-2.48186,0.0613553
u7367,-18.5011,-26.1659,6.70613,-3.77176,-1.74453,-1.89589,4.10695,-5.49155
u7368,-3.24374,-36.958,-1.40203,3.60458,2.95943,0.143035,3.86794,-1.13548
u7369,-6.07237,-32.3388,0.487541,-2.53456,-4.90725,0.258978,0.131872,12.3486
u737,-23.1392,-4.3357,-0.0530025,-3.09858,12.7415,5.936,4.58499,-0.156892
u7370,-140.708,-10.9036,6.51333,-4.2765,2.53562,9.04476,-2.13948,3.22128
u7371,37.6218,-25.2543,11.8523,5.47949,-4.24541,-0.307855,6.10339,1.02573
u7372,106.947,-42.8211,-2.71841,-0.157476,-7.67272,-0.0474941,0.240893,5.62197
u7373,-59.1036,133.255,-64.4221,47.3052,35.1644,52.1096,25.75,15.8472
u7374,-42.3195,46.7654,8.34431,18.258,2.46859,28.4356,8.33783,-43.5159
u7375,85.4696,124.456,-60.3432,-38.8592,35.8629,46.892,11.5121,52.2329
u7376,97.9478,-16.4706,21.3938,-3.99691,-15.9221,-12.4961,3.91315,3.73655
u7377,-116.451,46.6436,-7.83121,6.81591,-7.95265,-44.8417,10.7656,-0.146174
u7378,-60.3078,47.6627,31.4685,9.98892,2.57899,-6.54079,2.73992,1.93515
u7379,19.56,9.49086,21.5932,-0.0391473,15.8812,11.5657,8.40329,0.337742
u738,-69.1213,48.7014,-66.3024,24.4359,-14.1557,15.533,21.5878,2.50083
u7380,-29.2679,8.29918,24.7015,9.16571,2.71524,4.15344,11.9277,6.81582
u7381,-29.6205,-35.2953,-2.31006,5.79154,15.3637,10.652,-13.7268,-9.07053
u7382,12.849,-34.9433,-1.21984,-3.86366,-8.79687,-2.06444,-0.634576,3.97682
u7383,95.3135,-25.9805,7.52246,18.9977,-5.13528,1.97404,8.13073,1.65068
u7384,12.3384,-34.9782,-9.49743,6.03275,4.13579,0.433198,9.32688,1.7004
u7385,107.468,-52.2701,-17.6786,-0.425029,2.18989,11.7923,-3.55394,-2.26262
u7386,111.435,13.0942,-24.6645,2.81204,-12.5029,-11.0516,15.6988,13.3346
u7387,-132.936,53.5471,23.166,52.5854,2.26021,-14.9451,-25.0903,-20.6302
u7388,-55.2043,4.22262,25.8472,1.8483,-4.16695,9.4766,-2.27056,-2.38328
u7389,40.0041,-9.70115,16.1959,6.78157,-7.92662,6.11326,6.19116,-1.11803
u739,-11.4052,-27.9597,4.11933,6.10365,7.18987,8.70651,-0.333113,-0.762039
u7390,1.55878,-25.2164,11.6963,-3.90912,-17.1019,2.72596,3.16115,2.19286
u7391,-9.13682,11.0471,37.8405,5.29195,-7.40119,-5.81269,4.6246,0.217925
u7392,-112.895,-11.0622,-7.60663,-8.33551,2.77063,0.850484,6.36758,-6.34082
u7393,-100.62,-15.0079,11.0307,4.23301,-7.09939,5.02415,7.46154,-3.12848
u7394,-35.1688,92.2055,19.5592,-60.615,32.2856,24.9944,7.8658,-26.2907
u7395,-52.6483,-29.4109,-1.09655,7.64518,3.8224,11.9555,2.99445,-5.42706
u7396,-83.3336,-15.9777,3.70534,-0.285046,-7.02695,8.17874,3.24967,5.74531
u7397,28.7236,-0.536689,25.8494,4.30155,-5.06268,3.22388,6.46003,8.1112
u7398,-32.1117,-19.7922,8.66138,31.3611,34.9095,-10.4463,22.0508,5.39328
u7399,-18.752,-8.77303,25.1545,11.1173,10.9006,1.17352,-1.30005,-3.01817
u74,-61.0661,-1.77383,6.57956,-1.12887,-12.9969,-3.33156,-5.35993,1.54026
u740,-22.5183,-15.6578,-10.6112,14.5754,-6.51383,7.07029,6.30746,-3.28192
u7400,-19.5536,-20.2347,2.19787,-0.42413,2.69801,-14.9772,3.04472,8.85985
u7401,-18.4782,-33.3631,5.48623,-1.81349,-2.0538,7.12619,-7.10512,2.57277
u7402,-52.4002,-30.7546,-8.9768,1.13345,7.35244,7.02152,-4.07138,-7.15499
